IDENTITY,,,,,,,FUNCTION,,,,,STRUCTURE / DESIGN,,,,,MATERIAL,,,ELECTRICAL,,,,,,,,INTALLATION,,,,,,,,COMPATIBILITY,,,,MESUREMENTS,,,,,,,,,,,,,,PPC_Term			,,,,,,
SKU_ID,IMG_LINK,IMG,Stock,"Product
Name","Finish
Name","Colour
Family","Socket
Type","Switch
Included","Switch
Type","Mount
Type","Shade
Support","Body
Pattern","Ring
Count","Shade
Rings Qty","Lock
Nut Qty","Cable
Grip
Included","Body
Material
(Primary)","Ring
Material","Insert
Material
(Secondary)","Voltage
Range","Max
Wattage","Terminal
Type",Dimmable,"IP
Rating",Frequency,Class,"Earth
Terminal","Parts
List","Wiring
Type","Install
Type","Req
Electrician","Tools
Required","Assembly
Req","Cap
Easy
DIY","Assembly
Complex","Shade
Hole
Size","Compatible
Shade
Type","Compatible
Shade
Size ","Indoor/
Outdoor","Height
mm","Width
mm","Depth
mm","Diameter
mm","Shade
Diameter
mm","Cable
Length
mm","Adjust
Arm","Weight
g","CE
Cert
ID","UKCA
Cert
ID","RoHS
Cert
ID","WEEE
Reg","Safety
Warnings",Postage Cost,Exact Match Keyword,Phrase Match Keyword,Broad Match Keyword,Negative Keywords,Max Bid,Min Bid,Suggested Search Terms
LHTHE27SN,http://dashboard.digitweblk.com/Productimages/TDHRSNL.jpg,,2,,Brass ,Satin Nickel,E27,NO,NO,Pendant,TRUE,Knurled + Threaded,2,2,0,Yes,Metal,Metal,Ceramic,110-240V,60W,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,2,No,"Top Conduit Cap 
Upper Decorative Cover
Main Metal Body
Ceramic Socket Insert 
 Double Shade Rings",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,67,48,48,48,,,,,,,,,,2.7,E27 Brass Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass lamp holder | E27 brass pendant lamp holder
LHTHE27YB,http://dashboard.digitweblk.com/Productimages/TDHRYBS.jpg,,2,,Brass / Gold,Yellow Brass,E27,NO,NO,Pendant,TRUE,Knurled + Threaded,2,2,0,Yes,Metal,Metal,Ceramic,110-240V,60W,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,2,No,"Top Conduit Cap 
Upper Decorative Cover
Main Metal Body
Ceramic Socket Insert 
 Double Shade Rings",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,67,48,48,48,,,,,,,,,,2.7,E27 Brass / Copper Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass / copper lamp holder | E27 brass / copper pendant lamp holder
LHTKE27WH,http://dashboard.digitweblk.com/Productimages/13226.jpg,,116,,White,White,E27,NO,NO,Ceiling,FALSE,Smooth Cylinder,0,0,0,No,Metal,-,Ceramic,60W,110-240V,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,E27 White Ceiling Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder
LHTOE27CO,https://dashboard.digitweblk.com/Productimages/23018.jpg,,265,,Brass / Gold,Copper,E27,NO,NO,Ceiling,TRUE,Threaded Decorative,2,2,0,No,Metal,Metal,Ceramic,110-240V,60W,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,2,No,"Top Conduit Cap 
Upper Decorative Cover
Main Metal Body
Ceramic Socket Insert 
 Double Shade Rings",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,78,68,68,68,,,,,,,,,,2.7,E27 Brass / Copper Ceiling Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass / copper lamp holder | E27 brass / copper pendant lamp holder
LHTOE27FG,https://dashboard.digitweblk.com/Productimages/23190.jpg,,91,,French Gold ,Silver,E27,NO,NO,Ceiling,TRUE,Threaded Decorative,2,2,0,No,Metal,Metal,Ceramic,110-240V,60W,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,1,Yes,"Top Conduit Cap 
Upper Decorative Cover
Main Metal Body
Ceramic Socket Insert 
 Double Shade Rings",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,78,68,68,68,,,,,,,,,,2.7,E27 French Gold Ceiling Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | french gold lamp holder | E27 french gold pendant lamp holder
LHTOE27RO,https://dashboard.digitweblk.com/Productimages/23021.jpg,,73,,Rose gold,Rose gold,E27,NO,NO,Ceiling,TRUE,Threaded Decorative,2,2,0,No,Metal,Metal,Ceramic,110-240V,60W,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,1,Yes,"Top Conduit Cap 
Upper Decorative Cover
Main Metal Body
Ceramic Socket Insert 
 Double Shade Rings",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,78,68,68,68,,,,,,,,,,2.7,E27 Rose Gold Ceiling Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | rose gold lamp holder | E27 rose gold pendant lamp holder
LHTOE27SN,https://dashboard.digitweblk.com/Productimages/23019.jpg,,254,,Brass ,Satin Nickel,E27,NO,NO,Ceiling,TRUE,Threaded Decorative,2,2,0,No,Metal,Metal,Ceramic,110-240V,60W,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,1,Yes,"Top Conduit Cap 
Upper Decorative Cover
Main Metal Body
Ceramic Socket Insert 
 Double Shade Rings",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,78,68,68,68,,,,,,,,,,2.7,E27 Brass Ceiling Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass lamp holder | E27 brass pendant lamp holder
LHTOE27WH,https://dashboard.digitweblk.com/Productimages/23191.jpg,,44,,White,White,E27,NO,NO,Ceiling,TRUE,Threaded Decorative,2,2,0,No,Metal,Metal,Ceramic,110-240V,60W,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,1,Yes,"Top Conduit Cap 
Upper Decorative Cover
Main Metal Body
Ceramic Socket Insert 
 Double Shade Rings",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,78,68,68,68,,,,,,,,,,2.7,E27 White Ceiling Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder
LHTOE27YB,https://dashboard.digitweblk.com/Productimages/23020.jpg,,2,,Brass / Gold,Yellow Brass,E27,NO,NO,Ceiling,TRUE,Threaded Decorative,2,2,0,No,Metal,Metal,Ceramic,110-240V,60W,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,1,Yes,"Top Conduit Cap 
Upper Decorative Cover
Main Metal Body
Ceramic Socket Insert 
 Double Shade Rings",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,78,68,68,68,,,,,,,,,,2.7,E27 Brass / Copper Ceiling Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass / copper lamp holder | E27 brass / copper pendant lamp holder
LHTRE27BN,http://dashboard.digitweblk.com/Productimages/TDTHRBK.jpg,,19,,Mate Balck,Black,E27,NO,NO,Pendant,TRUE,Smooth + Threaded,2,2,1,Yes,Metal,Metal,Ceramic,60W,110-240V,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,2,No,"Top Cable Entry Cap 
Upper Decorative Dome
Main Metal Body 
Threaded Section
 Two Knurled Rings 
Ceramic Socket Insert",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,105,40,40,40,,,,,,,,,,2.7,E27 Matte Black Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder
LHTRE27CO,http://dashboard.digitweblk.com/Productimages/TDTHRCR.jpg,,200,,Brass / Gold,Copper,E27,NO,NO,Pendant,TRUE,Smooth + Threaded,2,2,1,Yes,Metal,Metal,Ceramic,60W,110-240V,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,2,No,"Top Cable Entry Cap 
Upper Decorative Dome
Main Metal Body 
Threaded Section
 Two Knurled Rings 
Ceramic Socket Insert",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,105,40,40,40,,,,,,,,,,2.7,E27 Brass / Copper Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass / copper lamp holder | E27 brass / copper pendant lamp holder
LHTRE27GB,https://dashboard.digitweblk.com/Productimages/2227.jpg,,57,,Brass ,Green Brass,E27,NO,NO,Pendant,TRUE,Smooth + Threaded,2,2,1,Yes,Metal,Metal,Ceramic,60W,110-240V,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,2,No,"Top Cable Entry Cap 
Upper Decorative Dome
Main Metal Body 
Threaded Section
 Two Knurled Rings 
Ceramic Socket Insert",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,105,40,40,40,,,,,,,,,,2.7,E27 Brass Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass lamp holder | E27 brass pendant lamp holder
LHTRE27RO,http://dashboard.digitweblk.com/Productimages/TDTHRRGD.jpg,,113,,Rose gold,Rose gold,E27,NO,NO,Pendant,TRUE,Smooth + Threaded,2,2,1,Yes,Metal,Metal,Ceramic,60W,110-240V,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,2,No,"Top Cable Entry Cap 
Upper Decorative Dome
Main Metal Body 
Threaded Section
 Two Knurled Rings 
Ceramic Socket Insert",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,105,40,40,40,,,,,,,,,,2.7,E27 Rose Gold Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | rose gold lamp holder | E27 rose gold pendant lamp holder
LHTRE27SN,https://dashboard.digitweblk.com/Productimages/5142.jpg,,86,,Brass ,Satin Nickel,E27,NO,NO,Pendant,TRUE,Smooth + Threaded,2,2,1,Yes,Metal,Metal,Ceramic,60W,110-240V,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,2,No,"Top Cable Entry Cap 
Upper Decorative Dome
Main Metal Body 
Threaded Section
 Two Knurled Rings 
Ceramic Socket Insert",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,105,40,40,40,,,,,,,,,,2.7,E27 Brass Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass lamp holder | E27 brass pendant lamp holder
LHTRE27YB,https://dashboard.digitweblk.com/Productimages/2228.jpg,,185,,Brass / Gold,Yellow Brass,E27,NO,NO,Pendant,TRUE,Smooth + Threaded,2,2,1,Yes,Metal,Metal,Ceramic,60W,110-240V,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,2,No,"Top Cable Entry Cap 
Upper Decorative Dome
Main Metal Body 
Threaded Section
 Two Knurled Rings 
Ceramic Socket Insert",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",Indoor,105,40,40,40,,,,,,,,,,2.7,E27 Brass / Copper Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | brass / copper lamp holder | E27 brass / copper pendant lamp holder
LHTTE27BL,https://dashboard.digitweblk.com/Productimages/5223.jpg,,63,,Gloss Blue,Blue,E27,NO,NO,Ceiling,FALSE,Smooth Cylinder,0,0,1,No,Metal,-,Ceramic,60W,110-240V,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,2,No,"Metal Thread Entry Pipe
 Fixing Nut & Washer 
Ceramic Holder Body
Internal E27 Socket 
 3 Core Electrical Wire",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,-,-,Indoor,80,40,40,40,,,,,,,,,,2.7,E27 Gloss Blue Ceiling Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.15,E27 lamp holder
LHTTE27BM,http://dashboard.digitweblk.com/Productimages/LHTTE27BM.jpg,,528,,Matte Black,Black,E27,NO,NO,Ceiling,FALSE,Smooth Cylinder,0,0,1,No,Metal,-,Ceramic,60W,110-240V,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,2,No,"Metal Thread Entry Pipe
 Fixing Nut & Washer 
Ceramic Holder Body
Internal E27 Socket 
 3 Core Electrical Wire",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,-,-,Indoor,80,40,40,40,,,,,,,,,,2.7,E27 Matte Black Ceiling Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder
LHTTE27GG,http://dashboard.digitweblk.com/Productimages/LHTTE27GG.jpg,,105,,Gold,Gold,E27,NO,NO,Ceiling,FALSE,Smooth Cylinder,0,0,1,No,Metal,-,Ceramic,60W,110-240V,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,2,No,"Metal Thread Entry Pipe
 Fixing Nut & Washer 
Ceramic Holder Body
Internal E27 Socket 
 3 Core Electrical Wire",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,-,-,Indoor,80,40,40,40,,,,,,,,,,2.7,E27 Gold Ceiling Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | gold lamp holder | E27 gold pendant lamp holder
LHTTE27GR,http://dashboard.digitweblk.com/Productimages/5225.jpg,,13,,Gloss Green,Green,E27,NO,NO,Ceiling,FALSE,Smooth Cylinder,0,0,1,No,Metal,-,Ceramic,60W,110-240V,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,2,No,"Metal Thread Entry Pipe
 Fixing Nut & Washer 
Ceramic Holder Body
Internal E27 Socket 
 3 Core Electrical Wire",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,-,-,Indoor,80,40,40,40,,,,,,,,,,2.7,E27 Gloss Green Ceiling Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.15,E27 lamp holder
LHTTE27GY,http://dashboard.digitweblk.com/Productimages/LHTTE27GY.jpg,,34,,Mate,Gray,E27,NO,NO,Ceiling,FALSE,Smooth Cylinder,0,0,1,No,Metal,-,Ceramic,60W,110-240V,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,2,No,"Metal Thread Entry Pipe
 Fixing Nut & Washer 
Ceramic Holder Body
Internal E27 Socket 
 3 Core Electrical Wire",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,-,-,Indoor,80,40,40,40,,,,,,,,,,2.7,E27 Matte Black Ceiling Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder
LHTTE27OR,http://dashboard.digitweblk.com/Productimages/LHTTE27OR.jpg,,18,,Gloss,Orange,E27,NO,NO,Ceiling,FALSE,Smooth Cylinder,0,0,1,No,Metal,-,Ceramic,60W,110-240V,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,2,No,"Metal Thread Entry Pipe
 Fixing Nut & Washer 
Ceramic Holder Body
Internal E27 Socket 
 3 Core Electrical Wire",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,-,-,Indoor,80,40,40,40,,,,,,,,,,2.7,E27 Gloss Ceiling Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder
LHTTE27WH,http://dashboard.digitweblk.com/Productimages/LHTTE27WH.jpg,,-3,,Gloss,White,E27,NO,NO,Ceiling,FALSE,Smooth Cylinder,0,0,1,No,Metal,-,Ceramic,60W,110-240V,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,2,No,"Metal Thread Entry Pipe
 Fixing Nut & Washer 
Ceramic Holder Body
Internal E27 Socket 
 3 Core Electrical Wire",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,-,-,Indoor,80,40,40,40,,,,,,,,,,2.7,E27 Gloss Ceiling Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder
LHTTE27YE,http://dashboard.digitweblk.com/Productimages/5228.jpg,,26,,Gloss,Yellow ,E27,NO,NO,Ceiling,FALSE,Smooth Cylinder,0,0,1,No,Metal,-,Ceramic,60W,110-240V,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,2,No,"Metal Thread Entry Pipe
 Fixing Nut & Washer 
Ceramic Holder Body
Internal E27 Socket 
 3 Core Electrical Wire",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,-,-,Indoor,80,40,40,40,,,,,,,,,,2.7,E27 Gloss Ceiling Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder
LHWME27BM,http://dashboard.digitweblk.com/Productimages/11184.jpg,,373,,Matte Black,Black,E27,YES,YES,Pendant,FALSE,Smooth Cylinder,0,0,0,No,"Flame-
Retardant PVC",-,Thermoplastic,60W,110-240V,Screw,"Depends on 
bulb & Switch ",IP20,50Hz,2,No,"Thermoplastic Upper Body
Side Shade Fix Screw 
Internal E27 Socket 
Aluminium Base Shell",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,-,-,-,Indoor,43,27,27,27,,,,,,,,,,2.7,E27 Matte Black Switched Lamp Holder,E27 switched lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder | E27 lamp holder with switch | switched lamp holder
LHXCCE27BM,https://dashboard.digitweblk.com/Productimages/23744.jpg,,1000,,Matte Black,Black,E27,NO,NO,Ceiling / Wall,FALSE,Smooth Dome,0,0,0,No,"Flame-
Retardant PVC",-,Ceramic,60W,110-240V,"Push-fit 
connector","Depends on 
bulb & Switch ",IP20,50Hz,2,No,"Plastic E27 Lamp Holder 
 3-Arm Mounting Plate 
Prewired Connector 
 Decorative Metal Ceiling Cove",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,-,-,-,Indoor,100,150,150,150,,,,,,,,,,2.7,E27 Matte Black Ceiling Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder
LHXCCE27RR,https://dashboard.digitweblk.com/Productimages/23745.jpg,,1000,,Red,Red,E27,NO,NO,Ceiling / Wall,FALSE,Smooth Dome,0,0,0,No,"Flame-
Retardant PVC",-,Ceramic,60W,110-240V,"Push-fit 
connector","Depends on 
bulb & Switch ",IP20,50Hz,2,No,"Plastic E27 Lamp Holder 
 3-Arm Mounting Plate 
Prewired Connector 
 Decorative Metal Ceiling Cove",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,-,-,-,Indoor,100,150,150,150,,,,,,,,,,2.7,E27 Red Ceiling Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.15,E27 lamp holder
LHXCCE27WH,https://dashboard.digitweblk.com/Productimages/23743.jpg,,1000,,White,White,E27,NO,NO,Ceiling / Wall,FALSE,Smooth Dome,0,0,0,No,"Flame-
Retardant PVC",-,Ceramic,60W,110-240V,"Push-fit 
connector","Depends on 
bulb & Switch ",IP20,50Hz,2,No,"Plastic E27 Lamp Holder 
 3-Arm Mounting Plate 
Prewired Connector 
 Decorative Metal Ceiling Cove",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,-,-,-,Indoor,100,150,150,150,,,,,,,,,,2.7,E27 White Ceiling Lamp Holder,E27 lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder
LHXDE27WH,https://dashboard.digitweblk.com/Productimages/23742.jpg,,1200,,White,White,E27,NO,NO,,FALSE,,,,,,,,,,,,,,,,,,Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,,,,,,,,,,,,,,,,,,2.7,E27 White Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder
LHXSHE27BM,https://dashboard.digitweblk.com/Productimages/23738.png,,989,,Matte Black,Black,E27,NO,NO,Pendant,TRUE,Smooth,1,1,0,Yes,Plastic,Plastic,Thermoplastic,60W,110-240V,Screw,"Depends on 
bulb & Switch ",IP44,50Hz,2,No,"Waterproof Cable Gland (M12 × 1.5)
Top Dome Housing 
Thermoplastic Holder Body
E27 Socket with Brass Terminals 
Threaded Mount Section 
Shade Ring",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",IndoorOutdoor,105,44,44,44,,,,,,,,,,2.7,E27 Matte Black Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder
LHXSHE27WH,https://dashboard.digitweblk.com/Productimages/23739.png,,999,,White,White,E27,NO,NO,Pendant,TRUE,Smooth,1,1,0,Yes,Plastic,Plastic,Thermoplastic,60W,110-240V,Screw,"Depends on 
bulb & Switch ",IP44,50Hz,2,No,"Waterproof Cable Gland (M12 × 1.5)
Top Dome Housing 
Thermoplastic Holder Body
E27 Socket with Brass Terminals 
Threaded Mount Section 
Shade Ring",Hardwired,Fixture Wiring,No,"Screwdriver, 
Wire Stripper",Low,Yes,No,40mm,"Fabric / glass / 
metal shades/Hemp 
shade 
Cages","Any lamp shade with
40mmm top opening
can be fited",IndoorOutdoor,105,44,44,44,,,,,,,,,,2.7,E27 White Pendant Lamp Holder,E27 pendant lamp holder,lamp holder,"ceiling rose, lampshade, light shade, bulb, led strip, downlight, spotlight, pendant cable, flex cable, lamp shade ring",£0.21,£0.12,E27 lamp holder
